pokemon,move,learn_method,level_learned_at
avalugg-hisui,water-pulse,tutor,0
avalugg-hisui,gyro-ball,train,0
avalugg-hisui,earth-power,tutor,0
avalugg-hisui,giga-impact,train,0
avalugg-hisui,avalanche,train,0
avalugg-hisui,ice-shard,level-up,9
avalugg-hisui,ice-fang,train,0
avalugg-hisui,flash-cannon,tutor,0
avalugg-hisui,iron-head,train,0
avalugg-hisui,stone-edge,train,0
avalugg-hisui,stealth-rock,train,0
avalugg-hisui,wide-guard,train,0
avalugg-hisui,heavy-slam,train,0
avalugg-hisui,bulldoze,train,0
avalugg-hisui,high-horsepower,train,0
avalugg-hisui,aurora-veil,train,0
avalugg-hisui,stomping-tantrum,train,0
avalugg-hisui,body-press,train,0
avalugg-hisui,meteor-beam,train,0
avalugg-hisui,power-shift,tutor,0
avalugg-hisui,mountain-gale,train,0
avalugg-hisui,tera-blast,machine,0
avalugg-hisui,ice-spinner,train,0
avalugg-hisui,snowscape,train,0
avalugg-hisui,chilling-water,train,0
avalugg-hisui,hard-press,train,0
decidueye-hisui,swords-dance,train,0
decidueye-hisui,gust,level-up,1
decidueye-hisui,tackle,level-up,1
decidueye-hisui,take-down,machine,0
decidueye-hisui,growl,level-up,1
decidueye-hisui,hyper-beam,train,0
decidueye-hisui,peck,level-up,9
decidueye-hisui,low-kick,train,0
decidueye-hisui,razor-leaf,level-up,15
decidueye-hisui,solar-beam,train,0
decidueye-hisui,night-shade,train,0
decidueye-hisui,double-team,train,0
decidueye-hisui,confuse-ray,train,0
decidueye-hisui,light-screen,train,0
decidueye-hisui,haze,train,0
decidueye-hisui,focus-energy,tutor,0
decidueye-hisui,swift,machine,0
decidueye-hisui,rest,train,0
decidueye-hisui,substitute,train,0
decidueye-hisui,snore,train,0
decidueye-hisui,reversal,train,0
decidueye-hisui,protect,train,0
decidueye-hisui,scary-face,train,0
decidueye-hisui,spikes,tutor,0
decidueye-hisui,giga-drain,train,0
decidueye-hisui,endure,train,0
decidueye-hisui,false-swipe,machine,0
decidueye-hisui,steel-wing,train,0
decidueye-hisui,sleep-talk,train,0
decidueye-hisui,baton-pass,train,0
decidueye-hisui,synthesis,train,0
decidueye-hisui,rain-dance,train,0
decidueye-hisui,sunny-day,train,0
decidueye-hisui,rock-smash,tutor,0
decidueye-hisui,facade,train,0
decidueye-hisui,focus-punch,train,0
decidueye-hisui,taunt,train,0
decidueye-hisui,helping-hand,train,0
decidueye-hisui,brick-break,train,0
decidueye-hisui,knock-off,train,0
decidueye-hisui,feather-dance,train,0
decidueye-hisui,air-cutter,train,0
decidueye-hisui,rock-tomb,train,0
decidueye-hisui,bullet-seed,train,0
decidueye-hisui,aerial-ace,train,0
decidueye-hisui,frenzy-plant,train,0
decidueye-hisui,bulk-up,train,0
decidueye-hisui,magical-leaf,machine,0
decidueye-hisui,leaf-blade,train,0
decidueye-hisui,roost,train,0
decidueye-hisui,pluck,train,0
decidueye-hisui,tailwind,train,0
decidueye-hisui,u-turn,train,0
decidueye-hisui,close-combat,train,0
decidueye-hisui,sucker-punch,train,0
decidueye-hisui,aura-sphere,train,0
decidueye-hisui,seed-bomb,train,0
decidueye-hisui,air-slash,train,0
decidueye-hisui,focus-blast,train,0
decidueye-hisui,energy-ball,train,0
decidueye-hisui,brave-bird,train,0
decidueye-hisui,giga-impact,train,0
decidueye-hisui,nasty-plot,train,0
decidueye-hisui,shadow-claw,train,0
decidueye-hisui,shadow-sneak,train,0
decidueye-hisui,psycho-cut,tutor,0
decidueye-hisui,defog,train,0
decidueye-hisui,leaf-storm,train,0
decidueye-hisui,grass-knot,train,0
decidueye-hisui,smack-down,train,0
decidueye-hisui,low-sweep,train,0
decidueye-hisui,round,train,0
decidueye-hisui,grass-pledge,machine,0
decidueye-hisui,grassy-terrain,train,0
decidueye-hisui,leafage,level-up,1
decidueye-hisui,grassy-glide,train,0
decidueye-hisui,coaching,train,0
decidueye-hisui,dual-wingbeat,train,0
decidueye-hisui,triple-arrows,train,0
decidueye-hisui,tera-blast,machine,0
decidueye-hisui,trailblaze,train,0
decidueye-hisui,upper-hand,train,0
dialga-origin,body-slam,machine,0
dialga-origin,take-down,machine,0
dialga-origin,flamethrower,machine,0
dialga-origin,ice-beam,machine,0
dialga-origin,blizzard,machine,0
dialga-origin,hyper-beam,machine,0
dialga-origin,thunderbolt,machine,0
dialga-origin,thunder-wave,machine,0
dialga-origin,thunder,machine,0
dialga-origin,earthquake,machine,0
dialga-origin,fire-blast,machine,0
dialga-origin,swift,machine,0
dialga-origin,rest,machine,0
dialga-origin,rock-slide,machine,0
dialga-origin,slash,level-up,24
dialga-origin,substitute,machine,0
dialga-origin,protect,machine,0
dialga-origin,scary-face,machine,0
dialga-origin,outrage,machine,0
dialga-origin,sandstorm,machine,0
dialga-origin,endure,machine,0
dialga-origin,sleep-talk,machine,0
dialga-origin,dragon-breath,level-up,8
dialga-origin,iron-tail,level-up,80
dialga-origin,metal-claw,machine,0
dialga-origin,rain-dance,machine,0
dialga-origin,sunny-day,machine,0
dialga-origin,ancient-power,level-up,16
dialga-origin,facade,machine,0
dialga-origin,trick,machine,0
dialga-origin,brick-break,machine,0
dialga-origin,hyper-voice,machine,0
dialga-origin,overheat,machine,0
dialga-origin,rock-tomb,machine,0
dialga-origin,iron-defense,machine,0
dialga-origin,dragon-claw,machine,0
dialga-origin,bulk-up,machine,0
dialga-origin,metal-burst,level-up,64
dialga-origin,aura-sphere,machine,0
dialga-origin,dragon-pulse,machine,0
dialga-origin,power-gem,machine,0
dialga-origin,focus-blast,machine,0
dialga-origin,earth-power,machine,0
dialga-origin,giga-impact,machine,0
dialga-origin,shadow-claw,machine,0
dialga-origin,flash-cannon,machine,0
dialga-origin,trick-room,machine,0
dialga-origin,draco-meteor,machine,0
dialga-origin,iron-head,machine,0
dialga-origin,stone-edge,machine,0
dialga-origin,stealth-rock,machine,0
dialga-origin,roar-of-time,level-up,88
dialga-origin,heavy-slam,machine,0
dialga-origin,bulldoze,machine,0
dialga-origin,dragon-tail,machine,0
dialga-origin,stomping-tantrum,machine,0
dialga-origin,body-press,machine,0
dialga-origin,steel-beam,machine,0
dialga-origin,tera-blast,machine,0
palkia-origin,body-slam,machine,0
palkia-origin,take-down,machine,0
palkia-origin,flamethrower,machine,0
palkia-origin,hydro-pump,machine,0
palkia-origin,surf,machine,0
palkia-origin,ice-beam,machine,0
palkia-origin,blizzard,machine,0
palkia-origin,hyper-beam,machine,0
palkia-origin,thunderbolt,machine,0
palkia-origin,thunder-wave,machine,0
palkia-origin,thunder,machine,0
palkia-origin,earthquake,machine,0
palkia-origin,fire-blast,machine,0
palkia-origin,waterfall,machine,0
palkia-origin,swift,machine,0
palkia-origin,rest,machine,0
palkia-origin,rock-slide,machine,0
palkia-origin,slash,level-up,24
palkia-origin,substitute,machine,0
palkia-origin,protect,machine,0
palkia-origin,scary-face,machine,0
palkia-origin,icy-wind,machine,0
palkia-origin,outrage,machine,0
palkia-origin,sandstorm,machine,0
palkia-origin,endure,machine,0
palkia-origin,sleep-talk,machine,0
palkia-origin,dragon-breath,level-up,8
palkia-origin,rain-dance,machine,0
palkia-origin,sunny-day,machine,0
palkia-origin,ancient-power,level-up,16
palkia-origin,facade,machine,0
palkia-origin,trick,machine,0
palkia-origin,brick-break,machine,0
palkia-origin,hyper-voice,machine,0
palkia-origin,rock-tomb,machine,0
palkia-origin,aerial-ace,machine,0
palkia-origin,dragon-claw,machine,0
palkia-origin,bulk-up,machine,0
palkia-origin,water-pulse,machine,0
palkia-origin,fling,machine,0
palkia-origin,aqua-ring,level-up,32
palkia-origin,aura-sphere,machine,0
palkia-origin,aqua-tail,level-up,64
palkia-origin,dragon-pulse,machine,0
palkia-origin,power-gem,machine,0
palkia-origin,focus-blast,machine,0
palkia-origin,earth-power,machine,0
palkia-origin,giga-impact,machine,0
palkia-origin,avalanche,machine,0
palkia-origin,shadow-claw,machine,0
palkia-origin,trick-room,machine,0
palkia-origin,draco-meteor,machine,0
palkia-origin,stone-edge,machine,0
palkia-origin,spacial-rend,level-up,80
palkia-origin,heavy-slam,machine,0
palkia-origin,bulldoze,machine,0
palkia-origin,dragon-tail,machine,0
palkia-origin,stomping-tantrum,machine,0
palkia-origin,liquidation,machine,0
palkia-origin,body-press,machine,0
palkia-origin,tera-blast,machine,0
palkia-origin,snowscape,machine,0
palkia-origin,chilling-water,machine,0
basculin-white-striped,headbutt,level-up,24
basculin-white-striped,tackle,level-up,4
basculin-white-striped,take-down,machine,0
basculin-white-striped,thrash,level-up,48
basculin-white-striped,double-edge,machine,0
basculin-white-striped,tail-whip,level-up,1
basculin-white-striped,bite,level-up,16
basculin-white-striped,water-gun,level-up,1
basculin-white-striped,hydro-pump,machine,0
basculin-white-striped,surf,machine,0
basculin-white-striped,ice-beam,machine,0
basculin-white-striped,blizzard,machine,0
basculin-white-striped,agility,machine,0
basculin-white-striped,waterfall,machine,0
basculin-white-striped,swift,machine,0
basculin-white-striped,rest,machine,0
basculin-white-striped,substitute,machine,0
basculin-white-striped,flail,level-up,8
basculin-white-striped,protect,machine,0
basculin-white-striped,scary-face,machine,0
basculin-white-striped,icy-wind,machine,0
basculin-white-striped,endure,machine,0
basculin-white-striped,sleep-talk,machine,0
basculin-white-striped,rain-dance,machine,0
basculin-white-striped,crunch,machine,0
basculin-white-striped,whirlpool,machine,0
basculin-white-striped,uproar,level-up,40
basculin-white-striped,facade,machine,0
basculin-white-striped,endeavor,machine,0
basculin-white-striped,muddy-water,machine,0
basculin-white-striped,mud-shot,machine,0
basculin-white-striped,water-pulse,machine,0
basculin-white-striped,aqua-tail,tutor,0
basculin-white-striped,ice-fang,machine,0
basculin-white-striped,zen-headbutt,machine,0
basculin-white-striped,aqua-jet,level-up,12
basculin-white-striped,head-smash,level-up,56
basculin-white-striped,soak,level-up,28
basculin-white-striped,psychic-fangs,machine,0
basculin-white-striped,liquidation,machine,0
basculin-white-striped,scale-shot,machine,0
basculin-white-striped,flip-turn,machine,0
basculin-white-striped,wave-crash,level-up,44
basculin-white-striped,tera-blast,machine,0
basculin-white-striped,last-respects,egg,0
basculin-white-striped,snowscape,machine,0
basculin-white-striped,chilling-water,machine,0
basculegion-female,headbutt,level-up,24
basculegion-female,tackle,level-up,4
basculegion-female,take-down,machine,0
basculegion-female,thrash,train,0
basculegion-female,double-edge,train,0
basculegion-female,tail-whip,level-up,1
basculegion-female,bite,train,0
basculegion-female,water-gun,level-up,1
basculegion-female,hydro-pump,train,0
basculegion-female,surf,train,0
basculegion-female,ice-beam,train,0
basculegion-female,blizzard,train,0
basculegion-female,hyper-beam,train,0
basculegion-female,agility,train,0
basculegion-female,night-shade,train,0
basculegion-female,confuse-ray,train,0
basculegion-female,waterfall,train,0
basculegion-female,rest,train,0
basculegion-female,substitute,train,0
basculegion-female,flail,train,0
basculegion-female,spite,train,0
basculegion-female,protect,train,0
basculegion-female,scary-face,train,0
basculegion-female,icy-wind,train,0
basculegion-female,outrage,train,0
basculegion-female,endure,train,0
basculegion-female,sleep-talk,train,0
basculegion-female,pain-split,train,0
basculegion-female,rain-dance,train,0
basculegion-female,crunch,train,0
basculegion-female,shadow-ball,train,0
basculegion-female,whirlpool,train,0
basculegion-female,uproar,train,0
basculegion-female,facade,train,0
basculegion-female,endeavor,train,0
basculegion-female,muddy-water,train,0
basculegion-female,mud-shot,train,0
basculegion-female,water-pulse,train,0
basculegion-female,giga-impact,train,0
basculegion-female,ice-fang,train,0
basculegion-female,zen-headbutt,train,0
basculegion-female,aqua-jet,train,0
basculegion-female,head-smash,train,0
basculegion-female,soak,train,0
basculegion-female,hex,train,0
basculegion-female,phantom-force,train,0
basculegion-female,psychic-fangs,train,0
basculegion-female,liquidation,train,0
basculegion-female,scale-shot,train,0
basculegion-female,flip-turn,train,0
basculegion-female,wave-crash,train,0
basculegion-female,tera-blast,machine,0
basculegion-female,last-respects,train,0
basculegion-female,snowscape,train,0
basculegion-female,chilling-water,train,0
enamorus-therian,fly,machine,0
enamorus-therian,body-slam,machine,0
enamorus-therian,take-down,machine,0
enamorus-therian,hyper-beam,machine,0
enamorus-therian,psychic,machine,0
enamorus-therian,agility,machine,0
enamorus-therian,rest,machine,0
enamorus-therian,substitute,machine,0
enamorus-therian,protect,machine,0
enamorus-therian,scary-face,machine,0
enamorus-therian,sludge-bomb,machine,0
enamorus-therian,outrage,machine,0
enamorus-therian,endure,machine,0
enamorus-therian,sleep-talk,machine,0
enamorus-therian,twister,level-up,15
enamorus-therian,rain-dance,machine,0
enamorus-therian,sunny-day,machine,0
enamorus-therian,psych-up,machine,0
enamorus-therian,uproar,machine,0
enamorus-therian,torment,level-up,5
enamorus-therian,flatter,level-up,10
enamorus-therian,facade,machine,0
enamorus-therian,taunt,machine,0
enamorus-therian,superpower,level-up,55
enamorus-therian,imprison,machine,0
enamorus-therian,astonish,level-up,1
enamorus-therian,weather-ball,machine,0
enamorus-therian,extrasensory,level-up,45
enamorus-therian,iron-defense,machine,0
enamorus-therian,calm-mind,machine,0
enamorus-therian,healing-wish,level-up,60
enamorus-therian,tailwind,machine,0
enamorus-therian,focus-blast,machine,0
enamorus-therian,earth-power,machine,0
enamorus-therian,giga-impact,machine,0
enamorus-therian,zen-headbutt,machine,0
enamorus-therian,iron-head,machine,0
enamorus-therian,grass-knot,machine,0
enamorus-therian,disarming-voice,machine,0
enamorus-therian,draining-kiss,machine,0
enamorus-therian,grassy-terrain,machine,0
enamorus-therian,misty-terrain,machine,0
enamorus-therian,play-rough,machine,0
enamorus-therian,fairy-wind,level-up,1
enamorus-therian,moonblast,level-up,65
enamorus-therian,mystical-fire,level-up,35
enamorus-therian,dazzling-gleam,machine,0
enamorus-therian,misty-explosion,machine,0
enamorus-therian,springtide-storm,level-up,75
enamorus-therian,tera-blast,machine,0
enamorus-therian,alluring-voice,machine,0
tauros-paldea-combat-breed,double-kick,level-up,10
tauros-paldea-combat-breed,headbutt,level-up,20
tauros-paldea-combat-breed,tackle,level-up,1
tauros-paldea-combat-breed,body-slam,train,0
tauros-paldea-combat-breed,take-down,machine,0
tauros-paldea-combat-breed,thrash,train,0
tauros-paldea-combat-breed,double-edge,train,0
tauros-paldea-combat-breed,tail-whip,level-up,1
tauros-paldea-combat-breed,surf,train,0
tauros-paldea-combat-breed,hyper-beam,train,0
tauros-paldea-combat-breed,earthquake,train,0
tauros-paldea-combat-breed,dig,train,0
tauros-paldea-combat-breed,rest,train,0
tauros-paldea-combat-breed,rock-slide,train,0
tauros-paldea-combat-breed,substitute,train,0
tauros-paldea-combat-breed,thief,train,0
tauros-paldea-combat-breed,snore,train,0
tauros-paldea-combat-breed,curse,train,0
tauros-paldea-combat-breed,reversal,train,0
tauros-paldea-combat-breed,protect,train,0
tauros-paldea-combat-breed,scary-face,train,0
tauros-paldea-combat-breed,outrage,train,0
tauros-paldea-combat-breed,sandstorm,train,0
tauros-paldea-combat-breed,endure,train,0
tauros-paldea-combat-breed,swagger,train,0
tauros-paldea-combat-breed,sleep-talk,train,0
tauros-paldea-combat-breed,megahorn,train,0
tauros-paldea-combat-breed,iron-tail,train,0
tauros-paldea-combat-breed,rain-dance,train,0
tauros-paldea-combat-breed,sunny-day,train,0
tauros-paldea-combat-breed,uproar,train,0
tauros-paldea-combat-breed,facade,train,0
tauros-paldea-combat-breed,endeavor,train,0
tauros-paldea-combat-breed,rock-tomb,train,0
tauros-paldea-combat-breed,bulk-up,train,0
tauros-paldea-combat-breed,close-combat,train,0
tauros-paldea-combat-breed,assurance,train,0
tauros-paldea-combat-breed,giga-impact,train,0
tauros-paldea-combat-breed,zen-headbutt,train,0
tauros-paldea-combat-breed,iron-head,train,0
tauros-paldea-combat-breed,stone-edge,train,0
tauros-paldea-combat-breed,round,train,0
tauros-paldea-combat-breed,bulldoze,train,0
tauros-paldea-combat-breed,work-up,level-up,5
tauros-paldea-combat-breed,wild-charge,train,0
tauros-paldea-combat-breed,drill-run,train,0
tauros-paldea-combat-breed,high-horsepower,train,0
tauros-paldea-combat-breed,throat-chop,train,0
tauros-paldea-combat-breed,smart-strike,train,0
tauros-paldea-combat-breed,stomping-tantrum,train,0
tauros-paldea-combat-breed,body-press,train,0
tauros-paldea-combat-breed,lash-out,train,0
tauros-paldea-combat-breed,tera-blast,machine,0
tauros-paldea-combat-breed,raging-bull,train,0
tauros-paldea-combat-breed,trailblaze,train,0
tauros-paldea-blaze-breed,double-kick,level-up,10
tauros-paldea-blaze-breed,headbutt,level-up,20
tauros-paldea-blaze-breed,tackle,level-up,1
tauros-paldea-blaze-breed,body-slam,train,0
tauros-paldea-blaze-breed,take-down,machine,0
tauros-paldea-blaze-breed,thrash,train,0
tauros-paldea-blaze-breed,double-edge,train,0
tauros-paldea-blaze-breed,tail-whip,level-up,1
tauros-paldea-blaze-breed,flamethrower,train,0
tauros-paldea-blaze-breed,hyper-beam,train,0
tauros-paldea-blaze-breed,fire-spin,train,0
tauros-paldea-blaze-breed,earthquake,train,0
tauros-paldea-blaze-breed,dig,train,0
tauros-paldea-blaze-breed,fire-blast,train,0
tauros-paldea-blaze-breed,rest,train,0
tauros-paldea-blaze-breed,rock-slide,train,0
tauros-paldea-blaze-breed,substitute,train,0
tauros-paldea-blaze-breed,thief,train,0
tauros-paldea-blaze-breed,snore,train,0
tauros-paldea-blaze-breed,curse,train,0
tauros-paldea-blaze-breed,reversal,train,0
tauros-paldea-blaze-breed,protect,train,0
tauros-paldea-blaze-breed,scary-face,train,0
tauros-paldea-blaze-breed,outrage,train,0
tauros-paldea-blaze-breed,sandstorm,train,0
tauros-paldea-blaze-breed,endure,train,0
tauros-paldea-blaze-breed,swagger,train,0
tauros-paldea-blaze-breed,sleep-talk,train,0
tauros-paldea-blaze-breed,megahorn,train,0
tauros-paldea-blaze-breed,iron-tail,train,0
tauros-paldea-blaze-breed,rain-dance,train,0
tauros-paldea-blaze-breed,sunny-day,train,0
tauros-paldea-blaze-breed,uproar,train,0
tauros-paldea-blaze-breed,will-o-wisp,train,0
tauros-paldea-blaze-breed,facade,train,0
tauros-paldea-blaze-breed,endeavor,train,0
tauros-paldea-blaze-breed,overheat,train,0
tauros-paldea-blaze-breed,rock-tomb,train,0
tauros-paldea-blaze-breed,bulk-up,train,0
tauros-paldea-blaze-breed,close-combat,train,0
tauros-paldea-blaze-breed,flare-blitz,train,0
tauros-paldea-blaze-breed,giga-impact,train,0
tauros-paldea-blaze-breed,zen-headbutt,train,0
tauros-paldea-blaze-breed,iron-head,train,0
tauros-paldea-blaze-breed,stone-edge,train,0
tauros-paldea-blaze-breed,flame-charge,train,0
tauros-paldea-blaze-breed,round,train,0
tauros-paldea-blaze-breed,bulldoze,train,0
tauros-paldea-blaze-breed,work-up,level-up,5
tauros-paldea-blaze-breed,wild-charge,train,0
tauros-paldea-blaze-breed,drill-run,train,0
tauros-paldea-blaze-breed,high-horsepower,train,0
tauros-paldea-blaze-breed,smart-strike,train,0
tauros-paldea-blaze-breed,stomping-tantrum,train,0
tauros-paldea-blaze-breed,body-press,train,0
tauros-paldea-blaze-breed,lash-out,train,0
tauros-paldea-blaze-breed,tera-blast,machine,0
tauros-paldea-blaze-breed,raging-bull,train,0
tauros-paldea-blaze-breed,trailblaze,train,0
tauros-paldea-blaze-breed,temper-flare,train,0
tauros-paldea-aqua-breed,double-kick,level-up,10
tauros-paldea-aqua-breed,headbutt,level-up,20
tauros-paldea-aqua-breed,tackle,level-up,1
tauros-paldea-aqua-breed,body-slam,train,0
tauros-paldea-aqua-breed,take-down,machine,0
tauros-paldea-aqua-breed,thrash,train,0
tauros-paldea-aqua-breed,double-edge,train,0
tauros-paldea-aqua-breed,tail-whip,level-up,1
tauros-paldea-aqua-breed,hydro-pump,train,0
tauros-paldea-aqua-breed,surf,train,0
tauros-paldea-aqua-breed,hyper-beam,train,0
tauros-paldea-aqua-breed,earthquake,train,0
tauros-paldea-aqua-breed,dig,train,0
tauros-paldea-aqua-breed,rest,train,0
tauros-paldea-aqua-breed,rock-slide,train,0
tauros-paldea-aqua-breed,substitute,train,0
tauros-paldea-aqua-breed,thief,train,0
tauros-paldea-aqua-breed,snore,train,0
tauros-paldea-aqua-breed,curse,train,0
tauros-paldea-aqua-breed,reversal,train,0
tauros-paldea-aqua-breed,protect,train,0
tauros-paldea-aqua-breed,scary-face,train,0
tauros-paldea-aqua-breed,outrage,train,0
tauros-paldea-aqua-breed,sandstorm,train,0
